,service_id,trip_id,direction,route_id
12841,y1003,12077.y1003.60-65B-d12-1.256.O,1,65B
12842,y1003,12078.y1003.60-65B-d12-1.257.I,2,65B
12843,y1003,12079.y1003.60-65B-d12-1.256.O,1,65B
12844,y1003,12080.y1003.60-65B-d12-1.257.I,2,65B
12845,y1003,12081.y1003.60-65B-d12-1.256.O,1,65B
12846,y1003,12082.y1003.60-65B-d12-1.257.I,2,65B
12847,y1001,6793.y1001.60-65B-d12-1.256.O,1,65B
12848,y1001,6794.y1001.60-65B-d12-1.257.I,2,65B
12849,y1001,6795.y1001.60-65B-d12-1.256.O,1,65B
12850,y1001,6796.y1001.60-65B-d12-1.257.I,2,65B
12851,y1001,6797.y1001.60-65B-d12-1.256.O,1,65B
12852,y1001,6798.y1001.60-65B-d12-1.257.I,2,65B
12853,y1001,6799.y1001.60-65B-d12-1.256.O,1,65B
12854,y1001,6800.y1001.60-65B-d12-1.257.I,2,65B
12855,y1001,6801.y1001.60-65B-d12-1.256.O,1,65B
12856,y1001,6802.y1001.60-65B-d12-1.257.I,2,65B
12857,y1001,6803.y1001.60-65B-d12-1.256.O,1,65B
12858,y1001,6804.y1001.60-65B-d12-1.257.I,2,65B
12859,y1001,6805.y1001.60-65B-d12-1.256.O,1,65B
12860,y1001,6806.y1001.60-65B-d12-1.257.I,2,65B
12861,y1001,6819.y1001.60-65B-d12-1.256.O,1,65B
12862,y1001,6820.y1001.60-65B-d12-1.257.I,2,65B
12863,y1001,6821.y1001.60-65B-d12-1.256.O,1,65B
12864,y1001,6822.y1001.60-65B-d12-1.257.I,2,65B
12865,y1001,6823.y1001.60-65B-d12-1.256.O,1,65B
12866,y1001,6824.y1001.60-65B-d12-1.257.I,2,65B
12867,y1001,6825.y1001.60-65B-d12-1.256.O,1,65B
12868,y1001,6826.y1001.60-65B-d12-1.257.I,2,65B
12869,y1001,6827.y1001.60-65B-d12-1.256.O,1,65B
12870,y1001,6828.y1001.60-65B-d12-1.257.I,2,65B
12871,y1001,6829.y1001.60-65B-d12-1.256.O,1,65B
12872,y1001,6830.y1001.60-65B-d12-1.257.I,2,65B
12873,y1001,6831.y1001.60-65B-d12-1.256.O,1,65B
12874,y1001,6834.y1001.60-65B-d12-1.256.O,1,65B
12875,y1001,6835.y1001.60-65B-d12-1.257.I,2,65B
12876,y1001,6836.y1001.60-65B-d12-1.256.O,1,65B
12877,y1001,6837.y1001.60-65B-d12-1.257.I,2,65B
12878,y1001,6838.y1001.60-65B-d12-1.256.O,1,65B
12879,y1001,6839.y1001.60-65B-d12-1.257.I,2,65B
12880,y1001,6840.y1001.60-65B-d12-1.256.O,1,65B
12881,y1001,6841.y1001.60-65B-d12-1.257.I,2,65B
12882,y1001,6842.y1001.60-65B-d12-1.256.O,1,65B
12883,y1002,1000.y1002.60-65-d12-1.255.O,1,65
12884,y1002,1001.y1002.60-65-d12-1.252.I,2,65
12885,y1002,1011.y1002.60-65-d12-1.251.O,1,65
12886,y1002,1012.y1002.60-65-d12-1.254.I,2,65
12887,y1002,1017.y1002.60-65-d12-1.255.O,1,65
12888,y1002,1018.y1002.60-65-d12-1.252.I,2,65
12889,y1002,1028.y1002.60-65-d12-1.250.O,1,65
12890,y1002,1029.y1002.60-65-d12-1.253.I,2,65
12891,y1002,1030.y1002.60-65-d12-1.251.O,1,65
12892,y1002,1031.y1002.60-65-d12-1.254.I,2,65
12893,y1002,1032.y1002.60-65-d12-1.251.O,1,65
12894,y1002,1033.y1002.60-65-d12-1.254.I,2,65
12895,y1002,1034.y1002.60-65-d12-1.250.O,1,65
12896,y1002,1035.y1002.60-65-d12-1.253.I,2,65
12897,y1002,1036.y1002.60-65-d12-1.254.I,2,65
12898,y1002,1037.y1002.60-65-d12-1.255.O,1,65
12899,y1002,1038.y1002.60-65-d12-1.252.I,2,65
12900,y1002,1039.y1002.60-65-d12-1.251.O,1,65
12901,y1002,1040.y1002.60-65-d12-1.254.I,2,65
12902,y1002,1041.y1002.60-65-d12-1.251.O,1,65
12903,y1002,1042.y1002.60-65-d12-1.254.I,2,65
12904,y1002,1049.y1002.60-65-d12-1.251.O,1,65
12905,y1002,1050.y1002.60-65-d12-1.254.I,2,65
12906,y1003,12035.y1003.60-65-d12-1.251.O,1,65
12907,y1003,12036.y1003.60-65-d12-1.254.I,2,65
12908,y1003,12037.y1003.60-65-d12-1.255.O,1,65
12909,y1003,12038.y1003.60-65-d12-1.252.I,2,65
12910,y1003,12039.y1003.60-65-d12-1.255.O,1,65
12911,y1003,12040.y1003.60-65-d12-1.252.I,2,65
12912,y1003,12041.y1003.60-65-d12-1.251.O,1,65
12913,y1003,12042.y1003.60-65-d12-1.254.I,2,65
12914,y1003,12043.y1003.60-65-d12-1.255.O,1,65
12915,y1003,12044.y1003.60-65-d12-1.252.I,2,65
12916,y1003,12065.y1003.60-65-d12-1.255.O,1,65
12917,y1003,12066.y1003.60-65-d12-1.252.I,2,65
12918,y1003,12067.y1003.60-65-d12-1.251.O,1,65
12919,y1003,12068.y1003.60-65-d12-1.254.I,2,65
12920,y1003,12069.y1003.60-65-d12-1.255.O,1,65
12921,y1003,12070.y1003.60-65-d12-1.252.I,2,65
12922,y1003,12071.y1003.60-65-d12-1.255.O,1,65
12923,y1003,12072.y1003.60-65-d12-1.252.I,2,65
12924,y1003,12083.y1003.60-65-d12-1.251.O,1,65
12925,y1003,12084.y1003.60-65-d12-1.254.I,2,65
12926,y1001,6807.y1001.60-65-d12-1.255.O,1,65
12927,y1001,6808.y1001.60-65-d12-1.252.I,2,65
12928,y1001,6809.y1001.60-65-d12-1.251.O,1,65
12929,y1001,6810.y1001.60-65-d12-1.254.I,2,65
12930,y1001,6811.y1001.60-65-d12-1.255.O,1,65
12931,y1001,6812.y1001.60-65-d12-1.252.I,2,65
12932,y1001,6813.y1001.60-65-d12-1.255.O,1,65
12933,y1001,6814.y1001.60-65-d12-1.252.I,2,65
12934,y1001,6815.y1001.60-65-d12-1.251.O,1,65
12935,y1001,6816.y1001.60-65-d12-1.254.I,2,65
12936,y1001,6817.y1001.60-65-d12-1.251.O,1,65
12937,y1001,6818.y1001.60-65-d12-1.254.I,2,65
12938,y1001,6832.y1001.60-65-d12-1.251.O,1,65
12939,y1001,6833.y1001.60-65-d12-1.254.I,2,65
12940,y1001,6843.y1001.60-65-d12-1.255.O,1,65
12941,y1001,6844.y1001.60-65-d12-1.252.I,2,65
12942,y1001,6845.y1001.60-65-d12-1.255.O,1,65
12943,y1001,6846.y1001.60-65-d12-1.252.I,2,65
12944,y1001,6847.y1001.60-65-d12-1.251.O,1,65
12945,y1001,6848.y1001.60-65-d12-1.254.I,2,65
12946,y1001,6849.y1001.60-65-d12-1.255.O,1,65
12947,y1001,6850.y1001.60-65-d12-1.252.I,2,65
12948,y1001,6851.y1001.60-65-d12-1.255.O,1,65
12949,y1001,6852.y1001.60-65-d12-1.252.I,2,65
12950,y1002,994.y1002.60-65-d12-1.255.O,1,65
12951,y1002,995.y1002.60-65-d12-1.252.I,2,65
12952,y1002,996.y1002.60-65-d12-1.251.O,1,65
12953,y1002,997.y1002.60-65-d12-1.254.I,2,65
12954,y1002,998.y1002.60-65-d12-1.251.O,1,65
12955,y1002,999.y1002.60-65-d12-1.254.I,2,65
12956,y1003,13928.y1003.60-66A-d12-1.267.I,2,66A
12957,y1003,13929.y1003.60-66A-d12-1.266.O,1,66A
12958,y1003,13930.y1003.60-66A-d12-1.267.I,2,66A
12959,y1003,13931.y1003.60-66A-d12-1.266.O,1,66A
12960,y1003,13932.y1003.60-66A-d12-1.267.I,2,66A
12961,y1003,13933.y1003.60-66A-d12-1.266.O,1,66A
12962,y1003,13934.y1003.60-66A-d12-1.267.I,2,66A
12963,y1003,13935.y1003.60-66A-d12-1.266.O,1,66A
12964,y1003,13936.y1003.60-66A-d12-1.267.I,2,66A
12965,y1003,13937.y1003.60-66A-d12-1.266.O,1,66A
12966,y1003,13938.y1003.60-66A-d12-1.267.I,2,66A
12967,y1003,13939.y1003.60-66A-d12-1.266.O,1,66A
12968,y1003,13940.y1003.60-66A-d12-1.267.I,2,66A
12969,y1003,13941.y1003.60-66A-d12-1.266.O,1,66A
12970,y1003,13942.y1003.60-66A-d12-1.267.I,2,66A
12971,y1002,2599.y1002.60-66A-d12-1.266.O,1,66A
12972,y1002,3237.y1002.60-66A-d12-1.266.O,1,66A
12973,y1002,3238.y1002.60-66A-d12-1.267.I,2,66A
12974,y1002,3246.y1002.60-66A-d12-1.266.O,1,66A
12975,y1002,3247.y1002.60-66A-d12-1.267.I,2,66A
12976,y1002,3250.y1002.60-66A-d12-1.266.O,1,66A
12977,y1002,3251.y1002.60-66A-d12-1.267.I,2,66A
12978,y1002,3255.y1002.60-66A-d12-1.267.I,2,66A
12979,y1002,3315.y1002.60-66A-d12-1.266.O,1,66A
12980,y1002,3316.y1002.60-66A-d12-1.267.I,2,66A
12981,y1002,3371.y1002.60-66A-d12-1.266.O,1,66A
12982,y1002,3372.y1002.60-66A-d12-1.267.I,2,66A
12983,y1002,3406.y1002.60-66A-d12-1.266.O,1,66A
12984,y1002,3407.y1002.60-66A-d12-1.267.I,2,66A
12985,y1002,3416.y1002.60-66A-d12-1.266.O,1,66A
12986,y1002,3417.y1002.60-66A-d12-1.267.I,2,66A
12987,y1002,3419.y1002.60-66A-d12-1.266.O,1,66A
12988,y1002,3420.y1002.60-66A-d12-1.267.I,2,66A
12989,y1002,3423.y1002.60-66A-d12-1.266.O,1,66A
12990,y1002,3453.y1002.60-66A-d12-1.266.O,1,66A
12991,y1002,3454.y1002.60-66A-d12-1.267.I,2,66A
12992,y1002,3462.y1002.60-66A-d12-1.266.O,1,66A
12993,y1002,3463.y1002.60-66A-d12-1.267.I,2,66A
12994,y1002,3472.y1002.60-66A-d12-1.267.I,2,66A
12995,y1002,3475.y1002.60-66A-d12-1.266.O,1,66A
12996,y1002,3476.y1002.60-66A-d12-1.267.I,2,66A
12997,y1002,3490.y1002.60-66A-d12-1.266.O,1,66A
12998,y1002,3491.y1002.60-66A-d12-1.267.I,2,66A
12999,y1002,3494.y1002.60-66A-d12-1.266.O,1,66A
13000,y1002,3503.y1002.60-66A-d12-1.266.O,1,66A
13001,y1002,3504.y1002.60-66A-d12-1.267.I,2,66A
13002,y1002,3520.y1002.60-66A-d12-1.266.O,1,66A
13003,y1002,3521.y1002.60-66A-d12-1.267.I,2,66A
13004,y1002,3537.y1002.60-66A-d12-1.266.O,1,66A
13005,y1002,3538.y1002.60-66A-d12-1.267.I,2,66A
13006,y1001,9522.y1001.60-66A-d12-1.266.O,1,66A
13007,y1001,9523.y1001.60-66A-d12-1.267.I,2,66A
13008,y1001,9526.y1001.60-66A-d12-1.266.O,1,66A
13009,y1001,9527.y1001.60-66A-d12-1.267.I,2,66A
13010,y1001,9528.y1001.60-66A-d12-1.266.O,1,66A
13011,y1001,9529.y1001.60-66A-d12-1.267.I,2,66A
13012,y1001,9565.y1001.60-66A-d12-1.266.O,1,66A
13013,y1001,9566.y1001.60-66A-d12-1.267.I,2,66A
13014,y1001,9571.y1001.60-66A-d12-1.266.O,1,66A
13015,y1001,9572.y1001.60-66A-d12-1.267.I,2,66A
13016,y1001,9573.y1001.60-66A-d12-1.266.O,1,66A
13017,y1001,9574.y1001.60-66A-d12-1.267.I,2,66A
13018,y1001,9579.y1001.60-66A-d12-1.266.O,1,66A
13019,y1001,9580.y1001.60-66A-d12-1.267.I,2,66A
13020,y1001,9587.y1001.60-66A-d12-1.266.O,1,66A
13021,y1001,9588.y1001.60-66A-d12-1.267.I,2,66A
13022,y1001,9591.y1001.60-66A-d12-1.266.O,1,66A
13023,y1001,9592.y1001.60-66A-d12-1.267.I,2,66A
13024,y1001,9593.y1001.60-66A-d12-1.266.O,1,66A
13025,y1001,9594.y1001.60-66A-d12-1.267.I,2,66A
13026,y1001,9595.y1001.60-66A-d12-1.266.O,1,66A
13027,y1001,9596.y1001.60-66A-d12-1.267.I,2,66A
13028,y1001,9597.y1001.60-66A-d12-1.266.O,1,66A
13029,y1001,9598.y1001.60-66A-d12-1.267.I,2,66A
13030,y1001,9601.y1001.60-66A-d12-1.266.O,1,66A
13031,y1001,9602.y1001.60-66A-d12-1.267.I,2,66A
13032,y1001,9613.y1001.60-66A-d12-1.266.O,1,66A
13033,y1001,9614.y1001.60-66A-d12-1.267.I,2,66A
13034,y1001,9615.y1001.60-66A-d12-1.266.O,1,66A
13035,y1001,9616.y1001.60-66A-d12-1.267.I,2,66A
13036,y1001,9639.y1001.60-66A-d12-1.266.O,1,66A
13037,y1001,9640.y1001.60-66A-d12-1.267.I,2,66A
13038,y1001,9657.y1001.60-66A-d12-1.266.O,1,66A
13039,y1001,9658.y1001.60-66A-d12-1.267.I,2,66A
13040,y1001,11768.y1001.60-66B-d12-1.268.O,1,66B
13041,y1001,11769.y1001.60-66B-d12-1.269.I,2,66B
13042,y1001,11772.y1001.60-66B-d12-1.268.O,1,66B
13043,y1001,11773.y1001.60-66B-d12-1.269.I,2,66B
13044,y1003,13943.y1003.60-66B-d12-1.269.I,2,66B
13045,y1003,13944.y1003.60-66B-d12-1.268.O,1,66B
13046,y1003,13945.y1003.60-66B-d12-1.269.I,2,66B
13047,y1003,13946.y1003.60-66B-d12-1.268.O,1,66B
13048,y1003,13947.y1003.60-66B-d12-1.269.I,2,66B
13049,y1003,13948.y1003.60-66B-d12-1.268.O,1,66B
13050,y1003,13949.y1003.60-66B-d12-1.269.I,2,66B
13051,y1003,13950.y1003.60-66B-d12-1.268.O,1,66B
13052,y1003,13951.y1003.60-66B-d12-1.269.I,2,66B
13053,y1003,13952.y1003.60-66B-d12-1.268.O,1,66B
13054,y1003,13953.y1003.60-66B-d12-1.269.I,2,66B
13055,y1003,13954.y1003.60-66B-d12-1.269.I,2,66B
13056,y1003,13955.y1003.60-66B-d12-1.268.O,1,66B
13057,y1003,13956.y1003.60-66B-d12-1.269.I,2,66B
13058,y1003,13957.y1003.60-66B-d12-1.268.O,1,66B
13059,y1003,13958.y1003.60-66B-d12-1.269.I,2,66B
13060,y1003,13959.y1003.60-66B-d12-1.268.O,1,66B
13061,y1003,13960.y1003.60-66B-d12-1.269.I,2,66B
13062,y1003,13961.y1003.60-66B-d12-1.268.O,1,66B
13063,y1003,13962.y1003.60-66B-d12-1.269.I,2,66B
13064,y1002,3234.y1002.60-66B-d12-1.269.I,2,66B
13065,y1002,3235.y1002.60-66B-d12-1.268.O,1,66B
13066,y1002,3236.y1002.60-66B-d12-1.269.I,2,66B
13067,y1002,3239.y1002.60-66B-d12-1.268.O,1,66B
13068,y1002,3240.y1002.60-66B-d12-1.269.I,2,66B
13069,y1002,3364.y1002.60-66B-d12-1.268.O,1,66B
13070,y1002,3365.y1002.60-66B-d12-1.269.I,2,66B
13071,y1002,3373.y1002.60-66B-d12-1.268.O,1,66B
13072,y1002,3374.y1002.60-66B-d12-1.269.I,2,66B
13073,y1002,3380.y1002.60-66B-d12-1.268.O,1,66B
13074,y1002,3381.y1002.60-66B-d12-1.269.I,2,66B
13075,y1002,3384.y1002.60-66B-d12-1.268.O,1,66B
13076,y1002,3385.y1002.60-66B-d12-1.269.I,2,66B
13077,y1002,3414.y1002.60-66B-d12-1.268.O,1,66B
13078,y1002,3415.y1002.60-66B-d12-1.269.I,2,66B
13079,y1002,3437.y1002.60-66B-d12-1.268.O,1,66B
13080,y1002,3438.y1002.60-66B-d12-1.269.I,2,66B
13081,y1002,3447.y1002.60-66B-d12-1.268.O,1,66B
13082,y1002,3448.y1002.60-66B-d12-1.269.I,2,66B
13083,y1002,3452.y1002.60-66B-d12-1.269.I,2,66B
13084,y1002,3460.y1002.60-66B-d12-1.268.O,1,66B
13085,y1002,3461.y1002.60-66B-d12-1.269.I,2,66B
13086,y1002,3464.y1002.60-66B-d12-1.268.O,1,66B
13087,y1002,3465.y1002.60-66B-d12-1.269.I,2,66B
13088,y1002,3470.y1002.60-66B-d12-1.268.O,1,66B
13089,y1002,3471.y1002.60-66B-d12-1.270.I,2,66B
13090,y1002,3479.y1002.60-66B-d12-1.268.O,1,66B
13091,y1002,3492.y1002.60-66B-d12-1.268.O,1,66B
13092,y1002,3493.y1002.60-66B-d12-1.269.I,2,66B
13093,y1002,3501.y1002.60-66B-d12-1.268.O,1,66B
13094,y1002,3502.y1002.60-66B-d12-1.269.I,2,66B
13095,y1002,3509.y1002.60-66B-d12-1.268.O,1,66B
13096,y1002,3516.y1002.60-66B-d12-1.268.O,1,66B
13097,y1002,3517.y1002.60-66B-d12-1.269.I,2,66B
13098,y1002,3539.y1002.60-66B-d12-1.268.O,1,66B
13099,y1002,3540.y1002.60-66B-d12-1.269.I,2,66B
13100,y1001,9501.y1001.60-66B-d12-1.268.O,1,66B
13101,y1001,9502.y1001.60-66B-d12-1.269.I,2,66B
13102,y1001,9503.y1001.60-66B-d12-1.268.O,1,66B
13103,y1001,9504.y1001.60-66B-d12-1.269.I,2,66B
13104,y1001,9511.y1001.60-66B-d12-1.268.O,1,66B
13105,y1001,9512.y1001.60-66B-d12-1.269.I,2,66B
13106,y1001,9516.y1001.60-66B-d12-1.268.O,1,66B
13107,y1001,9517.y1001.60-66B-d12-1.269.I,2,66B
13108,y1001,9530.y1001.60-66B-d12-1.269.I,2,66B
13109,y1001,9539.y1001.60-66B-d12-1.268.O,1,66B
13110,y1001,9540.y1001.60-66B-d12-1.269.I,2,66B
13111,y1001,9543.y1001.60-66B-d12-1.268.O,1,66B
13112,y1001,9544.y1001.60-66B-d12-1.270.I,2,66B
13113,y1001,9548.y1001.60-66B-d12-1.268.O,1,66B
13114,y1001,9549.y1001.60-66B-d12-1.269.I,2,66B
13115,y1001,9552.y1001.60-66B-d12-1.268.O,1,66B
13116,y1001,9553.y1001.60-66B-d12-1.269.I,2,66B
13117,y1001,9561.y1001.60-66B-d12-1.268.O,1,66B
13118,y1001,9562.y1001.60-66B-d12-1.269.I,2,66B
13119,y1001,9583.y1001.60-66B-d12-1.268.O,1,66B
13120,y1001,9584.y1001.60-66B-d12-1.269.I,2,66B
13121,y1001,9607.y1001.60-66B-d12-1.268.O,1,66B
13122,y1001,9621.y1001.60-66B-d12-1.268.O,1,66B
13123,y1001,9622.y1001.60-66B-d12-1.269.I,2,66B
13124,y1001,9627.y1001.60-66B-d12-1.268.O,1,66B
13125,y1001,9628.y1001.60-66B-d12-1.269.I,2,66B
13126,y1001,9648.y1001.60-66B-d12-1.268.O,1,66B
13127,y1001,9649.y1001.60-66B-d12-1.269.I,2,66B
13128,y1001,9652.y1001.60-66B-d12-1.268.O,1,66B
13129,y1001,9653.y1001.60-66B-d12-1.269.I,2,66B
13130,y1001,9659.y1001.60-66B-d12-1.268.O,1,66B
13131,y1001,9660.y1001.60-66B-d12-1.269.I,2,66B
13132,y1001,11764.y1001.60-66-d12-1.262.O,1,66
13133,y1001,11765.y1001.60-66-d12-1.263.I,2,66
13134,y1001,11770.y1001.60-66-d12-1.262.O,1,66
13135,y1001,11771.y1001.60-66-d12-1.263.I,2,66
13136,y1001,11774.y1001.60-66-d12-1.262.O,1,66
13137,y1001,11775.y1001.60-66-d12-1.263.I,2,66
13138,y1003,13963.y1003.60-66-d12-1.263.I,2,66
13139,y1003,13964.y1003.60-66-d12-1.262.O,1,66
13140,y1003,13965.y1003.60-66-d12-1.263.I,2,66
13141,y1003,13966.y1003.60-66-d12-1.262.O,1,66
13142,y1003,13967.y1003.60-66-d12-1.263.I,2,66
13143,y1003,13968.y1003.60-66-d12-1.262.O,1,66
13144,y1003,13969.y1003.60-66-d12-1.263.I,2,66
13145,y1003,13970.y1003.60-66-d12-1.262.O,1,66
13146,y1003,13971.y1003.60-66-d12-1.263.I,2,66
13147,y1003,13972.y1003.60-66-d12-1.262.O,1,66
13148,y1003,13973.y1003.60-66-d12-1.263.I,2,66
13149,y1003,13974.y1003.60-66-d12-1.262.O,1,66
13150,y1003,13975.y1003.60-66-d12-1.263.I,2,66
13151,y1003,13976.y1003.60-66-d12-1.262.O,1,66
13152,y1003,13977.y1003.60-66-d12-1.263.I,2,66
13153,y1003,13978.y1003.60-66-d12-1.262.O,1,66
13154,y1003,13979.y1003.60-66-d12-1.262.O,1,66
13155,y1003,13980.y1003.60-66-d12-1.263.I,2,66
13156,y1003,13981.y1003.60-66-d12-1.262.O,1,66
13157,y1003,13982.y1003.60-66-d12-1.263.I,2,66
13158,y1003,13983.y1003.60-66-d12-1.262.O,1,66
13159,y1003,13984.y1003.60-66-d12-1.263.I,2,66
13160,y1003,13985.y1003.60-66-d12-1.262.O,1,66
13161,y1003,13986.y1003.60-66-d12-1.263.I,2,66
13162,y1003,13987.y1003.60-66-d12-1.263.I,2,66
13163,y1003,13988.y1003.60-66-d12-1.262.O,1,66
13164,y1003,13989.y1003.60-66-d12-1.263.I,2,66
13165,y1003,13990.y1003.60-66-d12-1.262.O,1,66
13166,y1003,13991.y1003.60-66-d12-1.262.O,1,66
13167,y1003,13992.y1003.60-66-d12-1.263.I,2,66
13168,y1003,13993.y1003.60-66-d12-1.262.O,1,66
13169,y1003,13994.y1003.60-66-d12-1.263.I,2,66
13170,y1003,13995.y1003.60-66-d12-1.262.O,1,66
13171,y1003,13996.y1003.60-66-d12-1.264.I,2,66
13172,y1003,13997.y1003.60-66-d12-1.263.I,2,66
13173,y1003,13998.y1003.60-66-d12-1.262.O,1,66
13174,y1003,13999.y1003.60-66-d12-1.263.I,2,66
13175,y1003,14000.y1003.60-66-d12-1.262.O,1,66
13176,y1003,14001.y1003.60-66-d12-1.263.I,2,66
13177,y1003,14002.y1003.60-66-d12-1.262.O,1,66
13178,y1003,14003.y1003.60-66-d12-1.263.I,2,66
13179,y1003,14004.y1003.60-66-d12-1.262.O,1,66
13180,y1003,14005.y1003.60-66-d12-1.263.I,2,66
13181,y1003,14006.y1003.60-66-d12-1.262.O,1,66
13182,y1003,14007.y1003.60-66-d12-1.263.I,2,66
13183,y1003,14020.y1003.60-66-d12-1.262.O,1,66
13184,y1003,14021.y1003.60-66-d12-1.263.I,2,66
13185,y1003,14022.y1003.60-66-d12-1.262.O,1,66
13186,y1003,14023.y1003.60-66-d12-1.263.I,2,66
13187,y1003,14024.y1003.60-66-d12-1.262.O,1,66
13188,y1002,1427.y1002.60-66-d12-1.261.I,2,66
13189,y1002,2595.y1002.60-66-d12-1.262.O,1,66
13190,y1002,2596.y1002.60-66-d12-1.263.I,2,66
13191,y1002,2597.y1002.60-66-d12-1.262.O,1,66
13192,y1002,2598.y1002.60-66-d12-1.263.I,2,66
13193,y1002,3241.y1002.60-66-d12-1.262.O,1,66
13194,y1002,3242.y1002.60-66-d12-1.263.I,2,66
13195,y1002,3244.y1002.60-66-d12-1.263.I,2,66
13196,y1002,3245.y1002.60-66-d12-1.263.I,2,66
13197,y1002,3248.y1002.60-66-d12-1.262.O,1,66
13198,y1002,3249.y1002.60-66-d12-1.263.I,2,66
13199,y1002,3252.y1002.60-66-d12-1.263.I,2,66
13200,y1002,3253.y1002.60-66-d12-1.262.O,1,66
13201,y1002,3254.y1002.60-66-d12-1.263.I,2,66
13202,y1002,3339.y1002.60-66-d12-1.262.O,1,66
13203,y1002,3340.y1002.60-66-d12-1.263.I,2,66
13204,y1002,3341.y1002.60-66-d12-1.262.O,1,66
13205,y1002,3359.y1002.60-66-d12-1.262.O,1,66
13206,y1002,3360.y1002.60-66-d12-1.263.I,2,66
13207,y1002,3363.y1002.60-66-d12-1.263.I,2,66
13208,y1002,3366.y1002.60-66-d12-1.262.O,1,66
13209,y1002,3367.y1002.60-66-d12-1.262.O,1,66
13210,y1002,3368.y1002.60-66-d12-1.263.I,2,66
13211,y1002,3369.y1002.60-66-d12-1.262.O,1,66
13212,y1002,3370.y1002.60-66-d12-1.263.I,2,66
13213,y1002,3375.y1002.60-66-d12-1.262.O,1,66
13214,y1002,3376.y1002.60-66-d12-1.263.I,2,66
13215,y1002,3382.y1002.60-66-d12-1.262.O,1,66
13216,y1002,3383.y1002.60-66-d12-1.263.I,2,66
13217,y1002,3390.y1002.60-66-d12-1.263.I,2,66
13218,y1002,3391.y1002.60-66-d12-1.262.O,1,66
13219,y1002,3392.y1002.60-66-d12-1.263.I,2,66
13220,y1002,3397.y1002.60-66-d12-1.263.I,2,66
13221,y1002,3398.y1002.60-66-d12-1.262.O,1,66
13222,y1002,3399.y1002.60-66-d12-1.263.I,2,66
13223,y1002,3405.y1002.60-66-d12-1.263.I,2,66
13224,y1002,3418.y1002.60-66-d12-1.262.O,1,66
13225,y1002,3421.y1002.60-66-d12-1.262.O,1,66
13226,y1002,3422.y1002.60-66-d12-1.263.I,2,66
13227,y1002,3424.y1002.60-66-d12-1.263.I,2,66
13228,y1002,3435.y1002.60-66-d12-1.262.O,1,66
13229,y1002,3436.y1002.60-66-d12-1.263.I,2,66
13230,y1002,3443.y1002.60-66-d12-1.262.O,1,66
13231,y1002,3444.y1002.60-66-d12-1.263.I,2,66
13232,y1002,3445.y1002.60-66-d12-1.262.O,1,66
13233,y1002,3446.y1002.60-66-d12-1.263.I,2,66
13234,y1002,3455.y1002.60-66-d12-1.262.O,1,66
13235,y1002,3456.y1002.60-66-d12-1.263.I,2,66
13236,y1002,3459.y1002.60-66-d12-1.265.I,2,66
13237,y1002,3466.y1002.60-66-d12-1.262.O,1,66
13238,y1002,3467.y1002.60-66-d12-1.263.I,2,66
13239,y1002,3468.y1002.60-66-d12-1.262.O,1,66
13240,y1002,3469.y1002.60-66-d12-1.263.I,2,66
13241,y1002,3473.y1002.60-66-d12-1.262.O,1,66
13242,y1002,3477.y1002.60-66-d12-1.262.O,1,66
13243,y1002,3478.y1002.60-66-d12-1.263.I,2,66
13244,y1002,3505.y1002.60-66-d12-1.262.O,1,66
13245,y1002,3506.y1002.60-66-d12-1.264.I,2,66
13246,y1002,3507.y1002.60-66-d12-1.262.O,1,66
13247,y1002,3510.y1002.60-66-d12-1.263.I,2,66
13248,y1002,3513.y1002.60-66-d12-1.263.I,2,66
13249,y1002,3518.y1002.60-66-d12-1.262.O,1,66
13250,y1002,3519.y1002.60-66-d12-1.263.I,2,66
13251,y1002,3522.y1002.60-66-d12-1.262.O,1,66
13252,y1002,3523.y1002.60-66-d12-1.263.I,2,66
13253,y1002,3524.y1002.60-66-d12-1.262.O,1,66
13254,y1002,3525.y1002.60-66-d12-1.263.I,2,66
13255,y1002,3526.y1002.60-66-d12-1.262.O,1,66
13256,y1002,3527.y1002.60-66-d12-1.262.O,1,66
13257,y1002,3534.y1002.60-66-d12-1.262.O,1,66
13258,y1002,3541.y1002.60-66-d12-1.262.O,1,66
13259,y1002,3542.y1002.60-66-d12-1.263.I,2,66
13260,y1002,4031.y1002.60-66-d12-1.262.O,1,66
13261,y1002,6435.y1002.60-66-d12-1.262.O,1,66
13262,y1001,9499.y1001.60-66-d12-1.263.I,2,66
13263,y1001,9509.y1001.60-66-d12-1.262.O,1,66
13264,y1001,9510.y1001.60-66-d12-1.263.I,2,66
13265,y1001,9513.y1001.60-66-d12-1.262.O,1,66
13266,y1001,9514.y1001.60-66-d12-1.263.I,2,66
13267,y1001,9515.y1001.60-66-d12-1.263.I,2,66
13268,y1001,9518.y1001.60-66-d12-1.262.O,1,66
13269,y1001,9519.y1001.60-66-d12-1.263.I,2,66
13270,y1001,9520.y1001.60-66-d12-1.262.O,1,66
13271,y1001,9521.y1001.60-66-d12-1.263.I,2,66
13272,y1001,9524.y1001.60-66-d12-1.262.O,1,66
13273,y1001,9525.y1001.60-66-d12-1.263.I,2,66
13274,y1001,9531.y1001.60-66-d12-1.262.O,1,66
13275,y1001,9532.y1001.60-66-d12-1.263.I,2,66
13276,y1001,9533.y1001.60-66-d12-1.262.O,1,66
13277,y1001,9534.y1001.60-66-d12-1.263.I,2,66
