,daytime,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all,weather_id,weather_main,weather_description,weather_icon,month,hour
249,1515650400,2.4,-1.0,1.0,5.94,1017,100,2.57,360,75,803,Clouds,broken clouds,04n,1,6
250,1515654000,2.36,-1.42,1.0,5.88,1019,100,3.09,320,75,803,Clouds,broken clouds,04n,1,7
251,1515657600,2.33,-0.73,1.0,5.82,1019,100,2.06,280,75,803,Clouds,broken clouds,04n,1,8
252,1515661200,1.44,-2.12,0.0,5.61,1020,100,2.57,290,40,802,Clouds,scattered clouds,03d,1,9
253,1515664800,1.86,-1.28,1.0,5.18,1021,100,2.06,270,75,803,Clouds,broken clouds,04d,1,10
254,1515668400,2.75,-1.32,2.0,5.35,1022,100,3.6,270,75,803,Clouds,broken clouds,04d,1,11
255,1515672000,3.72,0.0,3.0,5.67,1022,93,3.09,270,75,803,Clouds,broken clouds,04d,1,12
256,1515675600,4.17,0.17,4.0,5.83,1023,93,3.6,280,75,803,Clouds,broken clouds,04d,1,13
257,1515679200,3.78,0.44,3.0,5.81,1023,93,2.57,290,75,803,Clouds,broken clouds,04d,1,14
258,1515682800,3.79,0.8,3.0,5.82,1023,93,2.06,300,20,801,Clouds,few clouds,02d,1,15
259,1515686400,3.28,0.57,3.0,5.67,1023,93,1.54,0,40,741,Fog,fog,50d,1,16
260,1515690000,2.83,-0.5,2.0,5.62,1023,100,2.57,240,75,741,Fog,fog,50n,1,17
261,1515693600,1.89,-0.52,0.0,5.5,1024,100,1.03,0,40,741,Fog,fog,50n,1,18
262,1515697200,1.34,-1.32,-1.0,5.19,1025,93,1.03,0,20,801,Clouds,few clouds,02n,1,19
263,1515700800,0.53,-1.73,-2.0,5.44,1024,100,0.51,360,20,701,Mist,mist,50n,1,20
264,1515704400,-0.34,-3.82,-3.0,5.53,1024,100,2.06,140,20,801,Clouds,few clouds,02n,1,21
265,1515708000,0.64,-3.77,-1.0,5.41,1024,100,3.6,140,75,803,Clouds,broken clouds,04n,1,22
266,1515711600,1.2,-3.64,-2.0,5.49,1024,93,4.12,140,40,802,Clouds,scattered clouds,03n,1,23
267,1515715200,1.26,-3.57,-2.0,5.58,1024,93,4.12,150,75,803,Clouds,broken clouds,04n,1,0
268,1515718800,1.34,-3.12,-3.0,5.59,1024,93,3.6,150,20,801,Clouds,few clouds,02n,1,1
269,1515722400,1.72,-3.76,-2.0,5.57,1023,93,5.14,150,20,801,Clouds,few clouds,02n,1,2
270,1515726000,3.79,-2.95,2.0,5.78,1022,87,7.2,140,40,802,Clouds,scattered clouds,03n,1,3
271,1515729600,3.4,-3.77,1.0,5.75,1022,87,7.72,140,75,803,Clouds,broken clouds,04n,1,4
272,1515733200,3.01,-3.13,0.0,5.75,1022,87,6.17,150,40,802,Clouds,scattered clouds,03n,1,5
273,1515736800,4.19,-2.29,3.0,5.86,1021,81,6.69,140,40,802,Clouds,scattered clouds,03n,1,6
274,1515740400,4.6,-2.54,3.81,5.97,1021,81,7.72,140,40,802,Clouds,scattered clouds,03n,1,7
275,1515744000,5.03,-1.68,4.18,6.19,1020,81,7.2,150,75,803,Clouds,broken clouds,04n,1,8
276,1515747600,5.93,-0.81,4.68,6.47,1020,75,7.2,180,75,803,Clouds,broken clouds,04d,1,9
277,1515751200,6.94,1.12,6.03,7.24,1020,76,6.17,150,75,803,Clouds,broken clouds,04d,1,10
278,1515754800,7.85,0.75,6.6,8.0,1020,76,8.23,150,75,803,Clouds,broken clouds,04d,1,11
279,1515758400,7.93,-0.05,7.27,8.0,1019,71,9.26,160,75,803,Clouds,broken clouds,04d,1,12
280,1515762000,7.95,0.69,7.48,8.0,1018,71,8.23,150,75,803,Clouds,broken clouds,04d,1,13
281,1515765600,7.96,0.51,7.49,8.0,1017,76,8.75,150,75,803,Clouds,broken clouds,04d,1,14
282,1515769200,7.97,1.07,7.51,8.07,1017,81,8.23,150,75,803,Clouds,broken clouds,04d,1,15
283,1515772800,7.96,0.33,7.34,8.06,1016,81,9.26,150,75,803,Clouds,broken clouds,04d,1,16
284,1515776400,7.97,2.51,7.38,8.12,1016,81,6.17,150,75,803,Clouds,broken clouds,04n,1,17
285,1515780000,7.99,0.01,7.56,8.21,1015,81,9.77,160,75,803,Clouds,broken clouds,04n,1,18
286,1515783600,8.0,-0.85,7.66,8.26,1015,87,11.32,140,75,803,Clouds,broken clouds,04n,1,19
287,1515787200,7.99,-0.86,7.59,8.2,1014,87,11.32,150,75,803,Clouds,broken clouds,04n,1,20
288,1515790800,7.97,-0.16,7.52,8.13,1014,87,10.29,150,75,803,Clouds,broken clouds,04n,1,21
289,1515794400,7.97,-1.82,7.48,8.16,1014,81,12.35,150,75,803,Clouds,broken clouds,04n,1,22
290,1515798000,7.49,0.54,7.0,8.12,1013,93,8.75,150,75,803,Clouds,broken clouds,04n,1,23
291,1515801600,7.96,-1.47,7.43,8.07,1013,81,11.83,160,75,803,Clouds,broken clouds,04n,1,0
292,1515805200,7.47,-0.2,6.88,8.01,1012,93,9.77,150,75,300,Drizzle,light intensity drizzle,09n,1,1
293,1515808800,7.47,-0.56,6.91,8.0,1012,93,10.29,150,75,803,Clouds,broken clouds,04n,1,2
294,1515812400,7.96,-0.02,7.42,8.0,1011,81,9.77,140,75,300,Drizzle,light intensity drizzle,09n,1,3
295,1515816000,7.46,0.66,6.91,8.0,1010,87,8.23,150,75,803,Clouds,broken clouds,04n,1,4
296,1515819600,7.45,-1.15,6.8,8.0,1010,87,10.8,150,75,803,Clouds,broken clouds,04n,1,5
297,1515823200,7.05,-3.07,6.73,7.8,1009,87,12.86,140,75,300,Drizzle,light intensity drizzle,09n,1,6
298,1515826800,7.44,0.12,6.82,8.0,1009,93,9.26,140,75,300,Drizzle,light intensity drizzle,09n,1,7
299,1515830400,7.43,-0.97,6.82,8.0,1009,93,10.8,140,75,300,Drizzle,light intensity drizzle,09n,1,8
300,1515834000,7.43,-0.61,6.77,8.0,1009,93,10.29,150,75,300,Drizzle,light intensity drizzle,09d,1,9
301,1515837600,7.41,-1.71,6.68,8.0,1009,93,11.83,150,75,300,Drizzle,light intensity drizzle,09d,1,10
302,1515841200,7.41,-0.63,6.62,8.0,1010,93,10.29,150,75,300,Drizzle,light intensity drizzle,09d,1,11
303,1515844800,8.28,1.65,6.95,9.0,1010,87,8.23,160,75,300,Drizzle,light intensity drizzle,09d,1,12
304,1515848400,8.32,2.42,7.23,9.0,1010,87,7.2,150,75,300,Drizzle,light intensity drizzle,09d,1,13
305,1515852000,7.99,1.66,7.62,8.19,1010,87,7.72,150,75,300,Drizzle,light intensity drizzle,09d,1,14
306,1515855600,7.92,1.43,7.0,9.0,1010,93,8.23,150,75,300,Drizzle,light intensity drizzle,09d,1,15
307,1515859200,8.0,0.95,7.48,8.47,1010,87,8.75,150,75,300,Drizzle,light intensity drizzle,09d,1,16
308,1515862800,7.56,0.51,7.0,8.47,1011,100,9.26,150,75,300,Drizzle,light intensity drizzle,09n,1,17
309,1515866400,8.0,2.25,7.52,8.48,1012,93,7.2,150,75,300,Drizzle,light intensity drizzle,09n,1,18
310,1515870000,7.55,3.38,7.0,8.45,1012,100,5.14,150,75,803,Clouds,broken clouds,04n,1,19
311,1515873600,7.13,4.07,7.0,8.28,1012,93,3.09,140,75,803,Clouds,broken clouds,04n,1,20
312,1515877200,5.56,1.82,3.0,8.08,1013,93,3.6,140,40,802,Clouds,scattered clouds,03n,1,21
313,1515880800,6.31,2.35,5.0,8.08,1014,93,4.12,160,40,802,Clouds,scattered clouds,03n,1,22
314,1515884400,6.31,2.94,5.0,8.01,1014,100,3.6,140,75,803,Clouds,broken clouds,04n,1,23
315,1515888000,6.32,3.09,5.0,8.02,1014,93,3.09,160,75,803,Clouds,broken clouds,04n,1,0
316,1515891600,5.09,1.98,3.0,7.97,1014,93,2.57,150,40,802,Clouds,scattered clouds,03n,1,1
317,1515895200,4.54,1.69,4.0,7.85,1015,93,2.06,170,20,801,Clouds,few clouds,02n,1,2
318,1515898800,2.38,-0.31,1.0,7.68,1015,100,1.54,0,20,801,Clouds,few clouds,02n,1,3
319,1515902400,4.06,0.04,3.0,7.73,1014,93,3.6,160,20,801,Clouds,few clouds,02n,1,4
320,1515906000,3.68,-0.4,3.0,7.79,1014,93,3.6,170,20,801,Clouds,few clouds,02n,1,5
321,1515909600,4.14,0.33,3.0,7.82,1014,87,3.09,170,20,801,Clouds,few clouds,02n,1,6
322,1515913200,2.05,-1.72,0.0,7.59,1015,87,2.57,200,20,801,Clouds,few clouds,02n,1,7
323,1515916800,2.47,-0.73,0.0,7.37,1014,93,2.06,180,20,801,Clouds,few clouds,02n,1,8
324,1515920400,3.19,-0.44,2.0,7.51,1015,100,3.09,170,20,801,Clouds,few clouds,02d,1,9
325,1515924000,4.54,1.33,4.0,7.66,1014,93,2.57,210,20,801,Clouds,few clouds,02d,1,10
326,1515927600,6.63,3.99,6.0,8.03,1014,87,2.06,200,40,802,Clouds,scattered clouds,03d,1,11
327,1515931200,7.96,4.12,7.32,8.05,1013,76,3.6,220,75,803,Clouds,broken clouds,04d,1,12
328,1515934800,7.97,1.61,7.37,8.07,1012,76,7.2,210,75,803,Clouds,broken clouds,04d,1,13
329,1515938400,7.97,1.79,7.48,8.12,1010,71,6.69,200,75,803,Clouds,broken clouds,04d,1,14
330,1515942000,7.96,0.7,7.34,8.07,1009,71,8.23,190,90,804,Clouds,overcast clouds,04d,1,15
331,1515945600,7.96,0.69,7.26,8.09,1008,81,8.75,210,75,803,Clouds,broken clouds,04d,1,16
332,1515949200,7.97,1.42,7.28,8.17,1007,81,7.72,210,75,803,Clouds,broken clouds,04n,1,17
333,1515952800,7.06,-0.18,6.62,8.03,1006,87,8.75,200,75,500,Rain,light rain,10n,1,18
334,1515956400,7.05,-0.91,6.51,7.98,1004,87,9.77,200,75,300,Drizzle,light intensity drizzle,09n,1,19
335,1515960000,7.96,-0.53,7.18,8.12,1002,87,10.8,200,75,803,Clouds,broken clouds,04n,1,20
336,1515963600,8.0,-0.27,7.55,8.38,1001,93,10.8,210,75,300,Drizzle,light intensity drizzle,09n,1,21
337,1515967200,8.91,1.7,7.99,9.0,1000,87,9.26,220,75,300,Drizzle,light intensity drizzle,09n,1,22
338,1515970800,8.95,0.53,8.21,9.0,999,93,11.32,220,75,300,Drizzle,light intensity drizzle,09n,1,23
339,1515974400,9.0,0.59,8.5,9.41,998,93,11.32,240,75,803,Clouds,broken clouds,04n,1,0
340,1515978000,9.07,2.39,9.0,9.83,997,100,9.26,240,75,300,Drizzle,light intensity drizzle,09n,1,1
341,1515981600,9.53,2.34,9.0,10.0,996,93,9.77,250,75,803,Clouds,broken clouds,04n,1,2
342,1515985200,9.05,3.08,8.89,9.77,995,100,8.23,250,75,300,Drizzle,light intensity drizzle,09n,1,3
343,1515988800,9.03,2.79,8.68,9.61,994,93,8.23,250,75,300,Drizzle,light intensity drizzle,09n,1,4
344,1515992400,9.01,3.49,8.75,9.45,993,93,7.2,250,75,803,Clouds,broken clouds,04n,1,5
345,1515996000,9.0,3.48,8.65,9.37,992,93,7.2,240,75,300,Drizzle,light intensity drizzle,09n,1,6
346,1515999600,8.51,2.15,7.92,9.0,992,93,8.23,250,75,300,Drizzle,light intensity drizzle,09n,1,7
347,1516003200,8.01,1.17,7.66,8.6,992,93,8.75,260,75,300,Drizzle,light intensity drizzle,09n,1,8
348,1516006800,7.12,1.53,7.0,8.21,992,93,6.69,270,40,802,Clouds,scattered clouds,03d,1,9
349,1516010400,7.07,-0.53,6.88,8.0,993,87,9.26,270,40,802,Clouds,scattered clouds,03d,1,10
350,1516014000,7.03,-1.65,6.78,7.56,994,87,10.8,270,40,802,Clouds,scattered clouds,03d,1,11
351,1516017600,7.0,-0.81,6.6,7.33,993,81,9.26,260,75,803,Clouds,broken clouds,04d,1,12
352,1516021200,6.97,-2.09,6.58,7.19,993,76,10.8,270,75,803,Clouds,broken clouds,04d,1,13
353,1516024800,6.51,-0.12,6.0,7.02,992,87,7.72,280,75,520,Rain,light intensity shower rain,09d,1,14
354,1516028400,6.53,-2.96,6.0,7.0,992,76,11.32,260,20,521,Rain,proximity shower rain,09d,1,15
355,1516032000,5.57,-4.29,5.0,6.56,992,81,11.83,270,75,521,Rain,proximity shower rain,09d,1,16
356,1516035600,5.16,-3.15,5.0,6.44,992,87,9.77,260,75,521,Rain,proximity shower rain,09n,1,17
357,1516039200,5.1,-2.32,4.95,6.09,992,81,8.23,260,75,803,Clouds,broken clouds,04n,1,18
358,1516042800,5.08,-2.34,4.98,5.94,991,81,8.23,250,75,803,Clouds,broken clouds,04n,1,19
359,1516046400,5.04,-2.39,4.77,5.75,991,81,8.23,250,75,803,Clouds,broken clouds,04n,1,20
360,1516050000,4.17,-3.79,4.0,5.55,991,93,9.26,260,75,520,Rain,light intensity shower rain,09n,1,21
361,1516053600,4.62,-2.15,4.0,5.46,991,81,7.2,250,75,803,Clouds,broken clouds,04n,1,22
362,1516057200,3.21,-6.14,3.0,4.87,991,87,10.8,260,75,803,Clouds,broken clouds,04n,1,23
363,1516060800,3.18,-5.46,3.0,4.76,992,87,9.77,260,75,803,Clouds,broken clouds,04n,1,0
364,1516064400,3.13,-4.44,2.9,4.53,992,87,8.23,260,75,803,Clouds,broken clouds,04n,1,1
365,1516068000,2.62,-5.03,2.0,4.26,992,87,8.23,260,75,803,Clouds,broken clouds,04n,1,2
366,1516071600,3.05,-5.76,2.33,4.13,992,81,9.77,260,75,803,Clouds,broken clouds,04n,1,3
367,1516075200,3.01,-4.94,2.06,4.0,992,87,8.75,250,75,803,Clouds,broken clouds,04n,1,4
368,1516078800,1.75,-7.82,1.0,3.78,992,87,10.8,260,75,803,Clouds,broken clouds,04n,1,5
369,1516082400,2.16,-7.72,1.9,3.89,992,87,11.32,260,75,803,Clouds,broken clouds,04n,1,6
370,1516086000,1.77,-8.16,1.0,3.87,993,87,11.32,260,75,803,Clouds,broken clouds,04n,1,7
371,1516089600,2.06,-6.75,1.58,3.27,993,87,9.77,250,40,802,Clouds,scattered clouds,03n,1,8
372,1516093200,2.03,-6.78,1.41,3.11,993,87,9.77,250,40,802,Clouds,scattered clouds,03d,1,9
373,1516096800,2.15,-5.56,1.87,3.76,993,87,8.23,240,40,802,Clouds,scattered clouds,03d,1,10
374,1516100400,3.03,-5.63,2.36,3.89,993,87,9.77,250,75,803,Clouds,broken clouds,04d,1,11
375,1516104000,2.54,-5.69,2.0,3.57,992,93,9.26,240,75,612,Snow, light shower sleet,13d,1,12
376,1516107600,2.11,-5.83,1.69,3.41,992,93,8.75,260,75,612,Snow, light shower sleet,13d,1,13
377,1516111200,1.31,-7.11,1.0,3.44,992,93,9.26,250,75,803,Clouds,broken clouds,04d,1,14
378,1516114800,2.08,-6.01,1.64,3.33,991,87,8.75,240,75,803,Clouds,broken clouds,04d,1,15
379,1516118400,1.64,-8.47,1.0,3.05,991,80,11.32,260,75,803,Clouds,broken clouds,04d,1,16
380,1516122000,0.79,-8.43,0.0,3.01,991,93,10.29,250,75,620,Snow,light shower snow,13n,1,17
381,1516125600,0.75,-6.68,0.0,2.72,991,93,7.72,240,75,620,Snow,light shower snow,13n,1,18
382,1516129200,0.24,-7.98,0.0,2.35,991,93,8.75,240,75,620,Snow,light shower snow,13n,1,19
383,1516132800,0.69,-7.25,0.0,2.5,991,86,8.23,240,75,620,Snow,light shower snow,13n,1,20
384,1516136400,0.26,-8.31,0.0,2.73,992,93,9.26,250,75,620,Snow,light shower snow,13n,1,21
385,1516140000,0.23,-9.42,0.0,2.53,993,93,10.8,250,40,802,Clouds,scattered clouds,03n,1,22
386,1516143600,0.29,-8.86,0.0,2.84,994,100,10.29,260,75,620,Snow,light shower snow,13n,1,23
387,1516147200,0.7,-8.02,0.0,3.04,995,100,9.77,250,75,620,Snow,light shower snow,13n,1,0
388,1516150800,0.71,-8.16,0.0,3.14,996,93,9.77,260,40,802,Clouds,scattered clouds,03n,1,1
389,1516154400,1.21,-8.31,0.9,3.49,998,93,10.8,260,75,620,Snow,light shower snow,13n,1,2
390,1516158000,1.26,-8.97,1.0,3.76,999,93,11.83,260,75,620,Snow,light shower snow,13n,1,3
391,1516161600,1.32,-8.18,1.0,4.02,1000,93,10.8,260,75,803,Clouds,broken clouds,04n,1,4
392,1516165200,1.82,-8.11,1.0,4.29,1002,87,11.32,270,75,803,Clouds,broken clouds,04n,1,5
393,1516168800,1.36,-7.05,1.0,4.37,1003,93,9.26,270,75,612,Snow, light shower sleet,13n,1,6
394,1516172400,1.82,-5.59,1.0,4.45,1004,87,7.72,250,75,803,Clouds,broken clouds,04n,1,7
395,1516176000,1.76,-4.8,1.0,4.41,1004,93,6.69,240,40,802,Clouds,scattered clouds,03n,1,8
396,1516179600,2.21,-5.66,2.0,4.34,1005,80,8.23,250,75,803,Clouds,broken clouds,04d,1,9
397,1516183200,2.23,-5.84,2.0,4.3,1005,87,8.75,250,75,803,Clouds,broken clouds,04d,1,10
398,1516186800,3.17,-5.62,3.0,4.72,1006,81,9.77,250,75,803,Clouds,broken clouds,04d,1,11
399,1516190400,4.1,-5.64,3.89,5.16,1006,81,11.32,250,75,803,Clouds,broken clouds,04d,1,12
400,1516194000,5.02,-3.3,4.55,5.59,1006,75,9.26,250,75,803,Clouds,broken clouds,04d,1,13
401,1516197600,4.69,-4.04,4.0,5.9,1005,75,9.77,250,75,803,Clouds,broken clouds,04d,1,14
402,1516201200,4.68,-3.52,4.0,5.95,1005,81,9.26,250,75,803,Clouds,broken clouds,04d,1,15
403,1516204800,4.61,-2.53,4.0,5.59,1003,81,7.72,260,75,500,Rain,light rain,10d,1,16
404,1516208400,4.09,-2.97,3.83,5.14,1002,87,7.72,240,75,803,Clouds,broken clouds,04n,1,17
405,1516212000,4.01,-1.81,3.28,4.72,1000,93,6.17,220,75,500,Rain,light rain,10n,1,18
406,1516215600,6.96,2.42,3.0,13.0,997,93,5.14,190,75,500,Rain,light rain,10n,1,19
407,1516219200,4.07,-2.46,3.0,6.03,993,93,7.2,140,75,310,Drizzle,light intensity drizzle rain,09n,1,20
408,1516222800,7.94,1.45,7.21,8.11,993,93,8.23,230,75,310,Drizzle,light intensity drizzle rain,09n,1,21
409,1516226400,9.46,0.81,9.0,10.0,987,93,11.83,240,75,310,Drizzle,light intensity drizzle rain,09n,1,22
410,1516230000,9.94,-0.48,9.42,10.22,986,82,13.89,250,75,520,Rain,light intensity shower rain,09n,1,23
411,1516233600,8.94,-3.53,8.09,9.39,986,81,16.46,250,75,803,Clouds,broken clouds,04n,1,0
412,1516237200,7.12,-6.43,7.0,8.31,988,81,17.49,280,75,803,Clouds,broken clouds,04n,1,1
413,1516240800,3.85,-7.56,3.0,6.61,993,87,13.89,300,75,803,Clouds,broken clouds,04n,1,2
414,1516244400,3.66,-3.82,3.0,5.45,996,87,8.23,290,75,803,Clouds,broken clouds,04n,1,3
415,1516248000,4.1,-3.68,3.73,5.05,996,87,8.75,280,75,520,Rain,light intensity shower rain,09n,1,4
416,1516251600,4.06,-2.28,3.6,4.95,997,87,6.69,280,75,803,Clouds,broken clouds,04n,1,5
417,1516255200,3.68,-3.8,3.0,5.08,998,87,8.23,270,40,802,Clouds,scattered clouds,03n,1,6
418,1516258800,3.22,-3.46,3.0,5.09,998,93,7.2,240,40,802,Clouds,scattered clouds,03n,1,7
419,1516262400,3.59,-2.31,3.0,5.05,999,93,6.17,240,75,803,Clouds,broken clouds,04n,1,8
420,1516266000,3.19,-3.86,3.0,4.89,999,93,7.72,250,40,802,Clouds,scattered clouds,03d,1,9
421,1516269600,4.1,-4.39,3.85,5.3,1000,87,9.77,250,40,802,Clouds,scattered clouds,03d,1,10
422,1516273200,4.14,-3.99,4.0,5.41,1000,87,9.26,260,40,802,Clouds,scattered clouds,03d,1,11
423,1516276800,4.13,-4.72,4.0,5.27,1001,87,10.29,270,40,802,Clouds,scattered clouds,03d,1,12
424,1516280400,4.11,-5.63,4.0,5.18,1001,81,11.32,270,40,802,Clouds,scattered clouds,03d,1,13
425,1516284000,4.59,-3.8,4.0,5.29,1001,75,9.26,280,40,802,Clouds,scattered clouds,03d,1,14
426,1516287600,4.58,-4.16,4.0,5.26,1002,75,9.77,270,40,802,Clouds,scattered clouds,03d,1,15
427,1516291200,4.06,-4.05,3.56,5.06,1002,75,8.75,270,40,802,Clouds,scattered clouds,03d,1,16
428,1516294800,3.17,-5.62,2.97,4.83,1003,81,9.77,270,20,801,Clouds,few clouds,02n,1,17
429,1516298400,2.74,-6.11,2.0,4.66,1004,81,9.77,260,40,802,Clouds,scattered clouds,03n,1,18
430,1516302000,2.22,-6.21,2.0,4.36,1004,87,9.26,250,20,801,Clouds,few clouds,02n,1,19
431,1516305600,2.17,-6.62,1.81,4.12,1004,87,9.77,250,20,801,Clouds,few clouds,02n,1,20
432,1516309200,1.73,-7.12,1.0,3.81,1005,87,9.77,260,40,802,Clouds,scattered clouds,03n,1,21
433,1516312800,1.23,-6.85,1.0,3.51,1005,93,8.75,260,40,802,Clouds,scattered clouds,03n,1,22
434,1516316400,1.21,-5.79,0.95,3.38,1005,93,7.2,250,20,801,Clouds,few clouds,02n,1,23
435,1516320000,1.21,-5.94,0.97,3.33,1005,86,7.2,250,20,801,Clouds,few clouds,02n,1,0
436,1516323600,1.2,-7.04,0.84,3.35,1005,86,8.75,250,20,801,Clouds,few clouds,02n,1,1
437,1516327200,1.2,-7.6,0.91,3.3,1005,93,9.77,250,20,801,Clouds,few clouds,02n,1,2
438,1516330800,1.19,-6.89,0.87,3.25,1006,93,8.75,250,20,801,Clouds,few clouds,02n,1,3
439,1516334400,1.18,-7.06,0.8,3.21,1006,86,8.75,250,20,801,Clouds,few clouds,02n,1,4
440,1516338000,1.16,-6.72,0.59,3.12,1005,86,8.23,240,20,801,Clouds,few clouds,02n,1,5
441,1516341600,1.16,-6.72,0.75,3.1,1006,86,8.23,240,40,802,Clouds,scattered clouds,03n,1,6
442,1516345200,1.19,-6.33,0.88,3.22,1005,86,7.72,250,20,801,Clouds,few clouds,02n,1,7
443,1516348800,1.19,-7.05,0.9,3.28,1006,86,8.75,250,40,802,Clouds,scattered clouds,03n,1,8
444,1516352400,1.21,-7.58,0.98,3.4,1006,93,9.77,250,75,803,Clouds,broken clouds,04d,1,9
445,1516356000,1.65,-7.08,1.0,3.52,1006,93,9.77,250,75,803,Clouds,broken clouds,04d,1,10
446,1516359600,2.18,-6.61,2.0,3.91,1006,87,9.77,240,40,802,Clouds,scattered clouds,03d,1,11
447,1516363200,2.72,-5.78,2.0,4.43,1006,81,9.26,250,40,802,Clouds,scattered clouds,03d,1,12
448,1516366800,3.65,-4.36,3.0,4.95,1006,81,8.75,250,40,802,Clouds,scattered clouds,03d,1,13
449,1516370400,4.09,-3.13,3.68,5.24,1006,81,7.72,250,40,802,Clouds,scattered clouds,03d,1,14
450,1516374000,4.08,-3.86,3.52,5.33,1006,81,8.75,250,40,802,Clouds,scattered clouds,03d,1,15
451,1516377600,3.65,-3.27,3.0,5.2,1006,81,7.2,240,20,801,Clouds,few clouds,02d,1,16
452,1516381200,3.05,-4.53,2.42,4.25,1006,87,8.23,240,20,801,Clouds,few clouds,02n,1,17
453,1516384800,2.69,-4.59,2.0,4.6,1006,87,7.72,250,40,520,Rain,light intensity shower rain,09n,1,18
454,1516388400,2.22,-4.04,2.0,4.44,1006,87,6.17,250,75,803,Clouds,broken clouds,04n,1,19
455,1516392000,2.2,-4.43,1.88,4.29,1006,87,6.69,240,75,803,Clouds,broken clouds,04n,1,20
456,1516395600,2.57,-4.73,1.83,4.21,1005,87,7.72,240,75,803,Clouds,broken clouds,04n,1,21
457,1516399200,2.18,-4.81,1.96,4.04,1005,87,7.2,240,93,804,Clouds,overcast clouds,04n,1,22
458,1516402800,2.17,-3.74,1.88,3.96,1004,87,5.66,240,100,804,Clouds,overcast clouds,04n,1,23
459,1516406400,2.55,-2.23,1.91,3.96,1003,87,4.12,220,99,804,Clouds,overcast clouds,04n,1,0
460,1516410000,3.38,-1.63,1.98,4.0,1002,87,4.63,220,99,804,Clouds,overcast clouds,04n,1,1
461,1516413600,3.02,-0.25,2.37,3.8,1001,87,2.06,230,100,804,Clouds,overcast clouds,04n,1,2
462,1516417200,3.01,-0.26,2.01,3.92,1001,87,2.06,220,100,804,Clouds,overcast clouds,04n,1,3
463,1516420800,3.02,-0.25,2.07,4.02,1000,87,2.06,280,75,500,Rain,light rain,10n,1,4
464,1516424400,2.56,-0.46,2.0,4.0,1000,100,2.06,320,75,500,Rain,light rain,10n,1,5
465,1516428000,2.54,-0.12,1.87,3.96,999,100,1.54,0,75,500,Rain,light rain,10n,1,6
466,1516431600,2.54,-0.12,1.93,3.96,998,100,1.54,0,75,500,Rain,light rain,10n,1,7
467,1516435200,2.55,-1.19,1.99,3.92,998,100,3.09,50,75,500,Rain,light rain,10n,1,8
468,1516438800,2.55,-2.27,2.0,3.93,998,100,4.63,50,75,310,Drizzle,light intensity drizzle rain,09d,1,9
469,1516442400,2.56,-1.9,2.0,3.75,997,100,4.12,60,75,500,Rain,light rain,10d,1,10
470,1516446000,3.05,-1.5,2.81,3.81,997,93,4.12,100,75,500,Rain,light rain,10d,1,11
471,1516449600,3.07,-1.66,2.91,4.03,997,100,4.63,90,75,500,Rain,light rain,10d,1,12
472,1516453200,3.99,-0.21,2.99,5.06,998,100,4.12,70,75,310,Drizzle,light intensity drizzle rain,09d,1,13
473,1516456800,3.99,-0.4,3.22,4.75,1000,93,4.12,60,75,310,Drizzle,light intensity drizzle rain,09d,1,14
474,1516460400,4.01,0.53,3.17,4.92,1001,100,3.09,30,75,310,Drizzle,light intensity drizzle rain,09d,1,15
475,1516464000,4.08,1.33,3.58,5.34,1003,100,2.06,20,75,803,Clouds,broken clouds,04d,1,16
476,1516467600,4.07,-0.48,3.53,5.34,1005,100,4.63,20,75,310,Drizzle,light intensity drizzle rain,09n,1,17
477,1516471200,3.6,0.41,3.0,5.36,1007,100,2.57,350,75,803,Clouds,broken clouds,04n,1,18
478,1516474800,2.21,-0.87,1.0,4.85,1008,100,2.06,310,75,803,Clouds,broken clouds,04n,1,19
479,1516478400,1.22,-1.66,-1.0,4.57,1009,100,1.54,0,20,801,Clouds,few clouds,02n,1,20
480,1516482000,1.69,-1.64,1.0,4.39,1009,93,2.06,240,75,803,Clouds,broken clouds,04n,1,21
481,1516485600,2.04,-1.95,0.6,4.43,1010,93,3.09,270,75,803,Clouds,broken clouds,04n,1,22
482,1516489200,1.79,-1.52,1.0,4.64,1011,93,2.06,330,75,803,Clouds,broken clouds,04n,1,23
483,1516492800,2.2,0.04,1.0,4.63,1011,93,0.51,0,75,803,Clouds,broken clouds,04n,1,0
484,1516496400,2.7,-0.65,2.0,4.98,1010,100,2.57,130,75,500,Rain,light rain,10n,1,1
485,1516500000,3.63,-0.28,3.0,5.53,1010,100,3.6,150,75,500,Rain,light rain,10n,1,2
486,1516503600,4.53,-0.84,3.75,5.85,1009,93,5.66,140,75,310,Drizzle,light intensity drizzle rain,09n,1,3
487,1516507200,4.57,-1.32,4.0,6.04,1008,100,6.69,140,75,500,Rain,light rain,10n,1,4
488,1516510800,5.1,-1.25,4.74,6.44,1007,93,7.2,130,75,500,Rain,light rain,10n,1,5
489,1516514400,5.64,-1.69,5.0,7.01,1006,93,8.75,140,75,500,Rain,light rain,10n,1,6
490,1516518000,6.1,-1.64,5.78,7.46,1005,100,9.77,150,75,500,Rain,light rain,10n,1,7
491,1516521600,6.6,-0.17,6.0,7.85,1004,93,8.23,140,75,500,Rain,light rain,10n,1,8
492,1516525200,8.29,3.93,6.8,10.0,1004,100,5.66,150,75,501,Rain,moderate rain,10d,1,9
